傲七爷,汐語
傲七爷,疫
傲七爷,人间好时节
傲七爷,江山行歌（翻自 国风堂） 
傲七爷,琵琶行（翻自 奇然） 
傲七爷,我愿
傲七爷,第一千种流红（【阴阳师】樱花妖同人曲）
傲七爷,傲七爷-汐语（Davis.x 绘师岸田 Remix)
傲七爷,朝汐（翻自 双笙） 
傲七爷,青丘奇缘 - (手游《青丘奇缘》主题曲)
傲七爷,思
傲七爷,惊蛰（翻自 音阙诗听） 
傲七爷,杏花微雨时（翻自 银临）
傲七爷,招摇（翻自 陈楚生 / 胡莎莎）
傲七爷,全文背诵
傲七爷,勾指起誓（翻自 ilem）
傲七爷,倘若无我（纯歌版）（Cover 洛少爷）
傲七爷,Done For Me（德鲁纳酒店OST12）（翻自 Punch） 
傲七爷,外婆桥（Cover 洛天依）
傲七爷,灰度 （广播剧《黑白人生》片尾曲）（翻自 封茗囧菌）
傲七爷,藏（Cover 徐梦圆 / 双笙）
傲七爷,Touch The Rain
傲七爷,夜宴风波（翻自 音阙诗听） 
傲七爷,最后是你【Rich women天团】188男团同人（翻自 妙影轻音阁）
傲七爷,泼墨漓江（翻自 泠鸢yousa） 
傲七爷,这只伶俐的棕色狐狸跳过一只懒惰的狗（翻自 黑羊） 
傲七爷,谓风（Cover 流仙）
傲七爷,拾缘 - 《白蛇：缘起》衍生曲（翻自 国风堂） 
傲七爷,【剧情版】书里蓬莱——路非小说群像
傲七爷,那一天从梦中醒来（翻自 秋风MusiX） 
王贰浪,把回忆拼好给你
王贰浪,像鱼
王贰浪,愿你余生漫长
王贰浪,爱你
王贰浪,人间城
王贰浪,你也没有错
王贰浪,往后余生 - (原唱：马良)
王贰浪,少一点天分（Cover 孙盛希）
王贰浪,恋曲2018
王贰浪,安河桥（Cover 宋冬野）
王贰浪,盔甲
王贰浪,你是年少的欢喜 - (原唱：孟大C)
王贰浪,后来（Cover 刘若英）
王贰浪,超人
王贰浪,云烟成雨（Cover 房东的猫）
王贰浪,喜欢（Cover 阿肆）
王贰浪,蜜蜂 - (原唱：万岁爺)
王贰浪,谁（Cover 廖俊涛）
王贰浪,凡伴
王贰浪,盗将行（翻自 花粥） 
王贰浪,纸短情长（翻自 烟把儿） 
王贰浪,爱过
王贰浪,听我
王贰浪,余恨情长
王贰浪,无言
王贰浪,秘爱
王贰浪,二十岁的某一天（Cover 花粥）
王贰浪,不苦
王贰浪,换酒
王贰浪,一个一个人
王贰浪,坠落（Cover 蔡健雅）
王贰浪,不是每趟爱情都能开往地老天荒 - (电影《双面狐》主题曲)
王贰浪,小镇英雄青年
王贰浪,骗自己（Cover AY楊佬叁）
王贰浪,沉香 - (电影《妖怪名单之苏九儿》片尾曲)
王贰浪,牵丝戏（Cover 银临&Aki阿杰）
王贰浪,抛物线（翻自 蔡健雅） 
王贰浪,俩俩相忘 (Live)
王贰浪,EasyComeEasyGo（Cover 蔡健雅）
王贰浪,爱你-伴奏
王贰浪,恋曲2018-伴奏
王贰浪,蜜蜂-伴奏 - 伴奏
任然,无人之岛
任然,疑心病
任然,后继者
任然,一步之遥
任然,空空如也 
任然,山外小楼夜听雨
任然,雀跃
任然,凉城
任然,走不出的回忆
任然,花雨落
任然,放任荒凉
任然,爱过的人
任然,刁钻
任然,看穿
任然,那年初夏
任然,外愈
任然,外婆桥
任然,那年
任然,飞鸟
任然,奇妙能力歌（cover陈粒）
任然,可最后
任然,默读 - (小说《默读》官方主题曲)
任然,你好陌生人
任然,失恋俱乐部
任然,有可能的夜晚
任然,游子吟
任然,飞机
任然,情绪挑拨
任然,绿洲
任然,对玄机
任然,唇语
任然,三生
任然,爱爱爱
任然,好想我是她
任然,听说
任然,刚好
任然,时光游人
任然,无心
任然,乡
任然,墨
任然,爱的童话 - (电视剧《凉生，我们可不可以不忧伤》插曲)
任然,金陵十三钗
任然,世界之外
任然,恋爱中的犀牛
任然,Y小姐
任然,落笔太慌张
任然,然后呢
任然,想要拥抱你
任然,爱后余生
任然,毁灭
一支榴莲,海底
一支榴莲,海底
一支榴莲,了
一支榴莲,他爱他
一支榴莲,懂
一支榴莲,罪
一支榴莲,烛
一支榴莲,红白
一支榴莲,您
一支榴莲,Best of 2017 Medley （纯女声）（翻自 Anthem Lights）
一支榴莲,藏
一支榴莲,想
一支榴莲,一支榴莲-Seabed（布莱恩Brian / 一支榴莲 remix）
一支榴莲,说爱你（翻自 沈以诚）
一支榴莲,恶
